divesite,country,region,location,X,Y
Cecil J  Wreck,Canada,Ontario,Lake Erie,-80.22813333,42.76308333
C  B  Benson Wreck,Canada,Ontario,Lake Erie,-79.24348333,42.77103333
Carlingford Wreck,Canada,Ontario,Lake Erie,-79.47655,42.65571667
Brown Brothers Wreck,Canada,Ontario,Lake Erie,-80.09833333,42.62666667
Atlantic Wreck,Canada,Ontario,Lake Erie,-80.08476667,42.51033333
Annie Falconer Wreck,Canada,Ontario,Lake Ontario,-76.80166667,43.96433333
17 Fathom Wreck,Canada,Ontario,Lake Erie,-80.05241667,42.65171667
SS Saganaga Wreck,Canada,Newfoundland Labrador,,-52.97,47.58333333
SS Rose Castle Wreck,Canada,Newfoundland Labrador,,-52.96666667,47.6
SS Lord Strathcona Wreck,Canada,Newfoundland Labrador,,-52.95833333,47.58666667
Roche Carree,Canada,Quebec,,-64.17045593,48.50779113
Birchy Head,Canada,Nova Scotia,,-64.03690338,44.56824447
Cameron Bay,Canada,Alberta,,-113.9140606,49.04392685
Upper Kananaskis Lake,Canada,Alberta,,-115.1240158,50.61134958
Kahnawake Quarry,Canada,Quebec,,-73.68253889,45.40148056
Les phoques,Canada,Quebec,Parc National de Forillon,-64.27746534,48.81669837
Le Vieux,Canada,Quebec,Parc National de Forillon,-64.15852547,48.75019038
Baie de la Vieille,Canada,Quebec,Parc National de Forillon,-64.16187286,48.74883216
Petit GaspÌ©,Canada,Quebec,Parc National de Forillon,-64.24641944,48.80438333
Grande Grave,Canada,Quebec,Parc National de Forillon,-64.22604722,48.79270278
Anse-aux-sauvages,Canada,Quebec,Parc National de Forillon,-64.19315556,48.76697222
Sacacomie,Canada,Quebec,,-73.229375,46.51794167
China,Canada,Ontario,Lake Huron,-81.69446468,45.24957337
Cascaden,Canada,Ontario,Lake Huron,-81.71592236,45.23286298
Big Tub Lighthouse Point,Canada,Ontario,Lake Huron,-81.6722399,45.2581344
The Tugs,Canada,Ontario,Lake Huron,-81.66126966,45.2584516
The Anchor,Canada,Ontario,Lake Huron,-81.66793333,45.25794444
Green River,Canada,Ontario,,-79.32452917,44.74630652
Big Bay Point,Canada,Ontario,,-79.52256203,44.40337296
Waome,Canada,Ontario,,-79.52464342,45.07892253
City of Grand Rapids,Canada,Ontario,Lake Huron,-81.68027043,45.25514744
Philo Scoville,Canada,Ontario,Lake Huron,-81.69977546,45.26866494
James C  King,Canada,Ontario,Lake Huron,-81.7091471,45.26726803
Caroline Rose,Canada,Ontario,Lake Huron,-81.57623333,45.24223333
The Caves,Canada,Ontario,Lake Huron,-81.52397275,45.24552465
Dave s Bay,Canada,Ontario,Lake Huron,-81.61253929,45.24952427
Sweepstakes,Canada,Ontario,Lake Huron,-81.68068886,45.25526073
American,Canada,Ontario,,-75.80877542,44.45353431
Steep Island,Canada,British Columbia,,-125.2535806,50.07911667
Neils Harbour,Canada,Nova Scotia,,-60.32901764,46.80734458
Murray Point,Canada,Nova Scotia,,-60.54591179,46.29850051
The Muff,Canada,Nova Scotia,,-64.2011404,44.3638848
Seal Rock,Canada,Nova Scotia,,-64.2112577,44.35873787
The Bluff,Canada,Nova Scotia,,-64.22457218,44.3481588
HMCS Saguenay,Canada,Nova Scotia,,-64.21666667,44.31666667
Anemones Alley,Canada,Nova Scotia,,-64.28186417,44.33342623
Peach Passage,Canada,Nova Scotia,,-64.30632591,44.34840431
Evelyn,Canada,Nova Scotia,,-59.96655464,45.90338863
Prudent,Canada,Nova Scotia,,-59.96835709,45.91539246
CÌ©lÌ¬bre,Canada,Nova Scotia,,-59.97024536,45.9147356
Englishtown,Canada,Nova Scotia,,-60.54531097,46.29079089
Louise P,Canada,New Brunswick,,-65.03365517,47.83464965
Patricia Lake,Canada,Alberta,,-118.0953884,52.90652088
Grande Ì_le,Canada,Quebec,,-63.88326645,50.18047089
Ìäpave,Canada,Quebec,,-67.58454323,49.32117796
Unisol,Canada,Quebec,,-64.66544151,48.33793775
Brise Lame,Canada,Quebec,,-66.12859726,48.09923488
Guian,Canada,Quebec,,-64.66690063,48.33913588
Barge,Canada,Quebec,,-66.68675423,49.10145136
Blehem,Canada,Quebec,,-68.8866806,48.4141059
Empress of Ireland,Canada,Quebec,,-68.40637833,48.62177167
Germanicus,Canada,Quebec,,-68.8858223,48.41347923
Paradis Marin,Canada,Quebec,,-69.45187569,48.27890902
Vieux Quai du Franquelin,Canada,Quebec,,-67.94185638,49.27894861
Vieux Quai du Godbout,Canada,Quebec,,-67.58949995,49.32116397
Octopus Ghetto,Canada,British Columbia,Lower Mainland,-124.2179972,49.78181481
Escoumins,Canada,Quebec,,-69.4116962,48.32059729
Quartzite Lake,Canada,Newfoundland Labrador,,-66.93207979,52.94063415
Lock 21,Canada,Ontario,,-74.89909351,44.99764277
Charles P  Minch,Canada,Ontario,Lake Huron,-81.71118021,45.29453555
Two Jack Lake,Canada,Alberta,,-115.4958451,51.22852898
Lake Minnewanka,Canada,Alberta,,-115.4950619,51.24421416
Forget me not pond,Canada,Alberta,,-114.8475659,50.79761483
HMCS Columbia,Canada,British Columbia,,-125.3365213,50.13225042
Maple Bay,Canada,British Columbia,Vancouver Island,-123.6090553,48.81459307
China Creek Wall,Canada,British Columbia,Vancouver Island,-124.7913083,49.14975
China Creek Wreck,Canada,British Columbia,Vancouver Island,-124.7923167,49.15015833
Portier Pass,Canada,British Columbia,Vancouver Island,-123.5894966,49.01456788
Copper Cliffs,Canada,British Columbia,,-125.2711528,50.09826389
Forest Island - North End,Canada,British Columbia,Vancouver Island,-123.3383333,48.66388889
Mosses Point,Canada,British Columbia,Vancouver Island,-123.4854167,48.68961111
Discovery Island Western Wall,Canada,British Columbia,Vancouver Island,-123.2434583,48.41888889
Clover Point,Canada,British Columbia,Vancouver Island,-123.3494444,48.40361111
Elliot s Beach Park,Canada,British Columbia,Vancouver Island,-123.7611111,48.9875
Break Water Island,Canada,British Columbia,Vancouver Island,-123.68475,49.12944444
Octopus City,Canada,British Columbia,Lower Mainland,-124.21929,49.78185291
Rocky Point,Canada,British Columbia,Vancouver Island,-123.9900556,49.23974444
Braemar Avenue,Canada,British Columbia,Vancouver Island,-123.4776389,48.63376667
Saxe Point,Canada,British Columbia,Vancouver Island,-123.4199639,48.42256111
Port McNeill,Canada,British Columbia,Vancouver Island,-127.0523611,50.59090833
McKenzie Bight,Canada,British Columbia,Vancouver Island,-123.49875,48.56261111
Ten Mile Point,Canada,British Columbia,Vancouver Island,-123.2658889,48.45568333
Sidney Waterfront,Canada,British Columbia,Vancouver Island,-123.3934944,48.64821667
GB Church,Canada,British Columbia,Vancouver Island,-123.35565,48.72205
Dolphin Beach,Canada,British Columbia,Vancouver Island,-124.1410944,49.29051944
Deep Cove,Canada,British Columbia,Vancouver Island,-123.4805778,48.680875
Bear Cove,Canada,British Columbia,Vancouver Island,-127.4580194,50.72288611
Conestoga Wreck,Canada,Ontario,,-75.39277778,44.77944444
Madrona Point,Canada,British Columbia,Vancouver Island,-124.2421556,49.31338056
Henderson Point,Canada,British Columbia,Vancouver Island,-123.48085,48.59783056
Willis Point,Canada,British Columbia,Vancouver Island,-123.4785472,48.57524167
Neck Point,Canada,British Columbia,Vancouver Island,-123.9637278,49.23661667
Browning Wall,Canada,British Columbia,Vancouver Island,-127.6432,50.84678333
Keystorm,Canada,Ontario,,-75.82255,44.42968333
Emerald Bay,Canada,Alberta,,-113.9091468,49.05622875
City of Sheboygan,Canada,Ontario,Lake Ontario,-76.73446667,44.07596667
Wolf Islander II Wreck,Canada,Ontario,Lake Ontario,-76.41695,44.22533333
Comet,Canada,Ontario,Lake Ontario,-76.58403333,44.13865
Muscallonge,Canada,Ontario,,-75.653572,44.604157
Nakwakto Rapids,Canada,British Columbia,,-127.5032258,51.09658252
Flintkote Quarry,Canada,Quebec,,-71.27732277,46.12715116
Vanlene,Canada,British Columbia,Vancouver Island,-125.3127193,48.86036694
Pill point wall,Canada,British Columbia,Vancouver Island,-125.0760627,48.96475135
Porteau Cove,Canada,British Columbia,Lower Mainland,-123.2355416,49.5599823
Kyen point,Canada,British Columbia,Vancouver Island,-125.1917839,48.95317012
Renate s reef,Canada,British Columbia,Vancouver Island,-125.1885223,48.90941331
Tyler rock,Canada,British Columbia,Vancouver Island,-125.0331688,48.95057736
W L  Wetmore,Canada,Ontario,Lake Huron,-81.70899689,45.26568985
Bowyer Island,Canada,British Columbia,Lower Mainland,-123.2683825,49.41944678
Rendezvous House Reef,Canada,British Columbia,Vancouver Island,-125.0229442,48.96887177
Pam Rocks,Canada,British Columbia,Lower Mainland,-123.2849083,49.48328056
Ansell Place,Canada,British Columbia,Lower Mainland,-123.2515919,49.39593492
Coopers Green,Canada,British Columbia,Lower Mainland,-123.9102459,49.50468741
Xihwu  Key-Quot ,Canada,British Columbia,Vancouver Island,-123.7188333,48.9357
Boutiliers Point,Canada,Nova Scotia,,-63.94641772,44.6565635
Quathiaski Cove,Canada,British Columbia,,-125.2223396,50.04942341
Whytecliff Park,Canada,British Columbia,Lower Mainland,-123.2916319,49.37189484
Kelvin Grove,Canada,British Columbia,Lower Mainland,-123.2399619,49.45027158
Morrison Quarry,Canada,Quebec,,-75.9084034,45.61319688
The Niagara II,Canada,Ontario,Lake Huron,-81.59683228,45.25120486
Snake Island,Canada,British Columbia,Vancouver Island,-123.8928008,49.21704347
The Henry C  Daryaw,Canada,Ontario,,-75.76356667,44.5265
The JC Morrison,Canada,Ontario,,-79.68772173,44.37774703
The Lillie Parsons,Canada,Ontario,,-75.71918333,44.5563
The Forest City,Canada,Ontario,Lake Huron,-81.55990362,45.31642614
The Arabia,Canada,Ontario,Lake Huron,-81.67888889,45.31972222
Edith Lake,Canada,Alberta,,-118.0462167,52.90705
HMCS Saskatchewan,Canada,British Columbia,Vancouver Island,-123.8845,49.216
HMCS Cape Breton,Canada,British Columbia,Vancouver Island,-123.88445,49.21466667
Ogden Point Breakwater,Canada,British Columbia,Vancouver Island,-123.3848333,48.41481801
Albert Head Lagoon,Canada,British Columbia,Vancouver Island,-123.488882,48.396015
McNeill Point,Canada,British Columbia,Vancouver Island,-123.306975,48.410973
Baja Casualidad,Chile,Zapallar,,-71.52654659,-32.12736715
Remolacador Caupolican,Chile,Quintay,,-71.6289711,-33.02492871
Blanco Encalada,Chile,,,-70.82880378,-27.06023409
Caleta la arena,Chile,Puerto Montt,,-72.64617205,-41.69279933
Isla Quenu,Chile,Golfo de Ancud,,-73.13907623,-41.82813035
Cantil del Mareado,Chile,,,-72.10658669,-39.53448522
La Lobera,Chile,Islas Choros-Dama,,-71.53874159,-29.2814339
La Pared,Chile,Islas Choros-Dama,,-71.54221237,-29.25041682
El Acuario de Santa MarÌ_a,Chile,Antofagasta,,-70.62212778,-23.47423889
MarÌ_a Elizabeth Wreck,Chile,Antofagasta,,-70.40675,-23.64091944
Bajos del TiburÌ_n,Chile,Islas Choros-Dama,,-71.5268,-29.26377778
Vapor Lima,Chile,Antofagasta,,-70.61426389,-23.36347222
Pared Sur,Chile,Antofagasta,,-70.61266111,-23.45379167
Roca Alfa,Chile,Islas Choros-Dama,,-71.54269444,-29.23499722
Lynch Wreck,Chile,,,-71.49160556,-29.20820278
El Pangal,Chile,,,-78.81788333,-33.64112778
Roca Chungungo,Chile,Antofagasta,,-70.61696291,-23.46402383
El Buey,Chile,Antofagasta,,-70.61115861,-23.40067749
Jardines de CopetÌ_n,Chile,Antofagasta,,-70.59182525,-23.33645363
Lobera de Curaumilla,Chile,Quintay,,-71.74423099,-33.10000841
La Isla,Chile,Quintay,,-71.70437336,-33.19109688
La Portada,Chile,Antofagasta,,-70.42731111,-23.50760556
Colin s double strike,Chile,Antofagasta,,-70.62155,-23.49807222
The Moai Trail,Chile,Antofagasta,,-70.61888889,-23.46961944
The trail of the Moai,Chile,Antofagasta,,-70.61888889,-23.46961944
The sunken reef,Chile,Antofagasta,,-70.61970833,-23.46980556
Acapulco Beach,Chile,Antofagasta,,-70.53001111,-23.51552222
Cauldron of Death,Chile,Antofagasta,,-70.61779444,-23.467025
The Abyss,Chile,Antofagasta,,-70.61891111,-23.46808056
La Isla Seca,Chile,Zapallar,,-71.45589352,-32.58808002
The beach,Chile,Antofagasta,,-70.61461389,-23.46334722
Anemone Wall,Chile,Antofagasta,,-70.62046111,-23.47070556
La Catedral,Chile,Zapallar,,-71.43883333,-32.47575
Los Molles,Chile,Zapallar,,-71.51098889,-32.23819444
Bajo el Cerro de la Cruz,Chile,Zapallar,,-71.47391667,-32.55186667
Bajo Playa Chica,Chile,Quintay,,-71.704,-33.21152778
La Caldera,Chile,Quintay,,-71.70211111,-33.19163889
Los Jardines,Chile,Quintay,,-71.70041667,-33.18825
El Falucho,Chile,Quintay,,-71.70213889,-33.19055556
El Fraile,Chile,Quintay,,-71.72956467,-33.17886742
Bahia Aguacate,Colombia,Caribbean,,-77.32621908,8.617067987
Punta Granate,Colombia,Caribbean,Santa Marta,-74.19585,11.2901
Pescera Tayrona,Colombia,Caribbean,Santa Marta,-74.19238,11.29628
Punta del Cabo,Colombia,Caribbean,,-77.35748291,8.668511954
Isla Pavitos,Colombia,Caribbean,Islas del Rosario,-75.76849937,10.17279001
Picua,Colombia,Caribbean,Archipielago de San Bernardo,-75.87972222,9.864722222
El PlanchÌ_n,Colombia,Caribbean,Isla Fuerte,-76.1799,9.344083333
Burbujas,Colombia,Caribbean,Isla Fuerte,-76.26366667,9.402333333
Bajo Bushnell,Colombia,Caribbean,Isla Fuerte,-76.3512,9.423066667
Alex Place,Colombia,Caribbean,Islas del Rosario,-75.75888634,10.1762326
Imelda,Colombia,Caribbean,Islas del Rosario,-75.70129395,10.15308411
Isla Gloria,Colombia,Caribbean,Islas del Rosario,-75.75914383,10.17521884
Punta Aguacate,Colombia,Caribbean,,-77.32495308,8.620568521
Salidero,Colombia,Caribbean,Santa Marta,-74.19288397,11.31016951
Grieta Isla Narza,Colombia,Caribbean,,-77.33748436,8.640255766
Salmedina,Colombia,Caribbean,Cartagena,-75.63829422,10.35485854
West view,Colombia,Caribbean,San Andres,-81.72926903,12.52061008
Puerto Naito Baru,Colombia,Caribbean,Islas del Rosario,-75.60618281,10.23518397
La Bocana,Colombia,Caribbean,Cartagena,-75.47899246,10.4775364
Turtle Rock,Colombia,Caribbean,Old Providence,-81.40663147,13.37893166
Blue Diamond,Colombia,Caribbean,San Andres,-81.73545957,12.53679142
El Oasis,Colombia,Caribbean,San Andres,-81.68746948,12.54099107
Big Channel,Colombia,Caribbean,San Andres,-81.67579651,12.60901374
Punta Norte,Colombia,Caribbean,San Andres,-81.7127037,12.59879473
West Point,Colombia,Caribbean,San Andres,-81.73965454,12.4944036
La Parguera,Colombia,Caribbean,San Andres,-81.659832,12.55556887
Blue Wall,Colombia,Caribbean,San Andres,-81.71047211,12.49725271
Las Piedras,Colombia,Caribbean,San Andres,-81.7096138,12.50362121
Trampa Tortuga,Colombia,Caribbean,San Andres,-81.65948868,12.53914784
La Piramide,Colombia,Caribbean,San Andres,-81.68352664,12.58310421
PeÌ±on Bobo,Colombia,Caribbean,,-77.34718323,8.650523275
Morrito Largo,Colombia,Caribbean,,-74.20306563,11.3177126
Caribaru,Colombia,Caribbean,Islas del Rosario,-75.75468063,10.16930513
Punta Baru,Colombia,Caribbean,Islas del Rosario,-75.7050705,10.12587827
Shark Bay,Ecuador,Galapagos,Wolf Island,-91.8157053,1.38844906
Cousin Rock,Ecuador,Galapagos,,-90.55225179,-0.281015579
Bahia Tiburones,Ecuador,Galapagos,Wolf Island,-91.81273333,1.384716667
Seymour North,Ecuador,Galapagos,Santa Cruz Island,-90.28581667,-0.383316667
Corona del Diablo,Ecuador,Galapagos,Santa Maria Island,-90.42181667,-1.216616667
Champion,Ecuador,Galapagos,Santa Maria Island,-90.38425,-1.238733333
Enderby,Ecuador,Galapagos,Santa Maria Island,-90.36280632,-1.231747151
Mosqueras,Ecuador,Galapagos,Santa Cruz Island,-90.27819872,-0.404666874
Seymour Channel,Ecuador,Galapagos,Santa Cruz Island,-90.29027939,-0.411640441
Kicker Rock,Ecuador,Galapagos,San Cristobal Island,-89.51888889,-0.778347222
Plaza islands,Ecuador,Galapagos,Santa Cruz Island,-90.16351819,-0.581954248
Gordon s Rock,Ecuador,Galapagos,Santa Cruz Island,-90.14304221,-0.566993638
Anchorage,Ecuador,Galapagos,Wolf Island,-91.81877375,1.380238533
Cape Douglas,Ecuador,Galapagos,Isabela Island,-91.65580273,-0.302551771
Tortuga Island,Ecuador,Galapagos,Isabela Island,-90.87242603,-1.029698252
4 Hermanos,Ecuador,Galapagos,Isabela Island,-90.8096838,-0.851966932
Punta Morena,Ecuador,Galapagos,Isabela Island,-91.32043333,-0.687383333
Elizabeth Bay,Ecuador,Galapagos,Isabela Island,-91.08678818,-0.604665976
Tagus Cove,Ecuador,Galapagos,Isabela Island,-91.37147248,-0.260205567
Cape Marshall,Ecuador,Galapagos,Isabela Island,-91.31878853,0.138122902
Punta Albemarle,Ecuador,Galapagos,Isabela Island,-91.34076118,0.167197944
Roca Redonda,Ecuador,Galapagos,Isabela Island,-91.62403333,0.2711
The Rock,Ecuador,Galapagos,Wolf Island,-91.82566166,1.373427689
Hat Island,Ecuador,Galapagos,Wolf Island,-91.8236661,1.396949151
Pinaculos,Ecuador,Galapagos,Wolf Island,-91.81785107,1.395490462
Channel,Ecuador,Galapagos,Darwin Island,-91.99202299,1.672409466
Darwin s Arch,Ecuador,Galapagos,Darwin Island,-91.9900918,1.670452287
Punta Vincente Roca,Ecuador,Galapagos,Isabela Island,-91.5578,-0.0499
Landslide Wall,Ecuador,Galapagos,Wolf Island,-91.81107044,1.383670762
Tower Rock,Ecuador,Galapagos,Darwin Island,-92.00858831,1.677685798
El Arrecife,Colombia,Pacific,Isla de Malpelo,-81.60408497,4.004342673
El remanso,Colombia,Pacific,Gorgona Island,-78.20128441,2.940297947
La tiburonera,Colombia,Pacific,Gorgona Island,-78.20952415,2.933183356
Los Gemelos,Colombia,Pacific,Isla de Malpelo,-81.60859108,3.997193276
Punta Machalilla,Ecuador,La Costa,Isla de la plata,-81.08725548,-1.285807434
Los Ahorcados,Ecuador,La Costa,,-80.83529949,-1.677857386
Isla Salango,Ecuador,La Costa,,-80.8632803,-1.592554984
El Pelado,Ecuador,La Costa,,-80.78943333,-1.935083333
Llaviucu,Ecuador,La Sierra,,-79.14620583,-2.844708376
Isla grande,Peru,,,-77.2845,-11.756348
Punta Naplo,Peru,,,-76.79293156,-12.47298185
El Dado,Peru,,,-76.80374622,-12.47998994
Palomino Island,Peru,,,-77.23152637,-12.12711036
El chuncho ucusana,Peru,,,-76.79941177,-12.47278281
Cantera El carpincho,Argentina,Buenos Aires Las Pampas,,-58.25964725,-35.13937741
Bosque sumergido,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.27463293,-32.18143328
Aquarium - Mar del Plata,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.54389226,-38.0939415
Embalse Rio III,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.47841644,-32.17415949
Tosquera Tarola,Argentina,Buenos Aires Las Pampas,Buenos Aires,-58.68277431,-34.4016958
Cantera Villa Monica,Argentina,Buenos Aires Las Pampas,Buenos Aires,-60.14027596,-36.90220503
Pozo del Tio,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.36388889,-38.08527778
Lago del Sol,Argentina,Buenos Aires Las Pampas,Buenos Aires,-58.68788123,-34.39759707
Tosquera La Saladita,Argentina,Buenos Aires Las Pampas,Buenos Aires,-58.34022403,-34.67087183
Camping Cerro Pelado,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.64928925,-32.20469006
Isla Cerro Pelado,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.66008246,-32.20406366
Banco del Medio,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.51068115,-38.11524581
Banco Patria,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.25694444,-38.13611111
Restinga del Faro,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.54115833,-38.11460278
Banco de Pescadores,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.51013889,-38.13619444
Escollera Norte,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.5249666,-38.03635462
Embalse de Rio III - 2da Usina,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.38478589,-32.17184374
Laguna Azul,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.32621717,-31.3292442
Cerro Pelado,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.66555556,-32.20472222
Dique Piedras Moras - La Cascada,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.30033922,-32.1844752
Dique Piedras Moras - La Bomba,Argentina,Buenos Aires Las Pampas,Lagos Cordobeses,-64.27426279,-32.18131523
Banco de Afuera,Argentina,Buenos Aires Las Pampas,Mar del Plata,-57.45893611,-38.24043611
Dique Valle Grande,Argentina,Cuyo Mendoza,,-68.52060212,-34.83599046
Dique Los Reyunos,Argentina,Cuyo Mendoza,,-68.7045747,-34.57839148
Laguna Valle Hermoso,Argentina,Cuyo Mendoza,,-70.20656347,-35.15937188
Pozos de Carapacho,Argentina,Cuyo Mendoza,,-69.19507027,-35.72853769
Dique La Florida,Argentina,Cuyo Mendoza,,-66.00512981,-33.11418993
Dique Potrerillos,Argentina,Cuyo Mendoza,,-69.16575833,-32.98714444
La Nina Encantada,Argentina,Cuyo Mendoza,,-69.86973166,-35.15998588
Boyas Blancas,Argentina,Iguazu Corientes Selvas,,-58.5998565,-27.32321801
Laguna Totora,Argentina,Iguazu Corientes Selvas,,-58.50241184,-27.36650791
Paraje RincÌ_n,Argentina,Iguazu Corientes Selvas,,-58.55116904,-27.30294195
Dique Valle Grande,Argentina,Cuyo Mendoza,,-68.52060212,-34.83599046
Dique Los Reyunos,Argentina,Cuyo Mendoza,,-68.7045747,-34.57839148
Laguna Valle Hermoso,Argentina,Cuyo Mendoza,,-70.20656347,-35.15937188
Pozos de Carapacho,Argentina,Cuyo Mendoza,,-69.19507027,-35.72853769
Dique La Florida,Argentina,Cuyo Mendoza,,-66.00512981,-33.11418993
Dique Potrerillos,Argentina,Cuyo Mendoza,,-69.16575833,-32.98714444
